No,Year_of_survey,District,lat,lon,CBSD_Severity,CBSD_Incidence,CMD_Mean_Severity ,CMD Incidence,Adult_Whitefly_Population,Mean_adult_whitefly_per_Plant
1599,2010,Tororo,0.69727,33.9702,2.5,56.7,3.08,40,714,23.8
1600,2010,Tororo,0.81151,34.0182,2.7,100,2.83,60,110,3.666666667
1601,2010,Tororo,0.803,34.064,2,16.7,2.87,50,87,2.9
1602,2010,Wakiso,0.42536,32.62094,2.2,93.3,0,0,613,20.43333333
1603,2010,Wakiso,0.43819,32.58497,2,6.7,0,0,43,1.433333333
1604,2010,Wakiso,0.43709,32.56614,2.1,80,0,0,491,16.36666667
1605,2010,Wakiso,0.4606,32.5205,2,60,0,0,86,2.866666667
1606,2010,Wakiso,0.54027,32.53316,2.3,50,2.14,23.3,56,1.866666667
1607,2010,Wakiso,0.51767,32.58842,0,0,0,0,281,9.366666667
1608,2010,Wakiso,0.47788,32.63925,2,70,2.2,16.7,528,17.6
1609,2010,Wakiso,0.52206,32.66173,2,63.3,2,63.3,381,12.7
1610,2010,Wakiso,0.55012,32.65238,3,100,0,0,75,2.5
1611,2010,Wakiso,0.56125,32.60486,3,3.3,0,0,74,2.466666667
1612,2010,Wakiso,0.57385,32.5656,2.7,63.3,0,0,12,0.4
1613,2010,Wakiso,0.49334,32.54961,2.6,93.3,0,0,367,12.23333333
1614,2010,Wakiso,0.41305,32.51479,2.3,100,0,0,287,9.566666667
1615,2010,Wakiso,0.39172,32.38519,2.3,60,3.18,73.3,1305,43.5
1616,2010,Wakiso,0.36252,32.43142,2.3,90,2.6,16.7,813,27.1
1617,2010,Wakiso,0.28069,32.48224,2.8,56.7,3.6,100,496,16.53333333
1618,2010,Wakiso,0.2459,32.44061,2.3,86.7,0,0,1325,44.16666667
1619,2010,Wakiso,0.2065,32.43965,2.4,80,2.5,6.7,822,27.4
1620,2010,Wakiso,0.16622,32.50705,2.6,100,2,3.3,1303,43.43333333
1621,2010,Wakiso,0.0755,32.46466,0,0,3,20,118,3.933333333
1622,2010,Yumbe,3.40555,31.09522,0,0,3.4,100,15,0.5
1623,2010,Yumbe,3.42495,31.14608,0,0,3,63.3,45,1.5
1624,2010,Yumbe,3.44851,31.19253,0,0,3.03,100,146,4.866666667
1625,2010,Yumbe,3.49057,31.15744,0,0,3.04,93.3,121,4.033333333
1626,2010,Yumbe,3.52934,31.13131,0,0,2.33,20,317,10.56666667
1627,2010,Yumbe,3.57345,31.14037,0,0,0,0,2,0.066666667
1628,2010,Yumbe,3.57993,31.19844,0,0,0,0,58,1.933333333
1629,2010,Yumbe,3.61546,31.23411,0,0,2.71,23.3,24,0.8
1630,2010,Yumbe,3.66273,31.28069,0,0,2,16.7,73,2.433333333
1631,2010,Yumbe,3.56334,31.24211,0,0,2,3.3,132,4.4
1632,2010,Yumbe,3.51859,31.25164,0,0,0,0,23,0.766666667
1633,2010,Yumbe,3.42464,31.27529,0,0,2,6.7,170,5.666666667
1634,2010,Yumbe,3.36881,31.26227,0,0,3.7,100,298,9.933333333
1635,2010,Yumbe,3.34789,31.26335,2.7,96.7,0,0,81,2.7
1636,2010,Yumbe,3.33944,31.20832,0,0,2,6.7,1264,42.13333333
1637,2010,Yumbe,3.39144,31.18022,2.4,93.3,2,10,464,15.46666667
1638,2010,Yumbe,3.42597,31.16335,0,0,0,0,57,1.9
1639,2010,Yumbe,3.45756,31.21984,0,0,0,0,571,19.03333333
1640,2010,Yumbe,3.50518,31.29715,0,0,3.33,100,20,0.666666667
1641,2010,Yumbe,3.55453,31.35233,0,0,2,13.3,193,6.433333333
1642,2011,Adjumani,3.35412,31.78133,0,0,0,0,52,1.733333333
1643,2011,Adjumani,3.3048,31.80267,2,50,0,0,22,0.733333333
1644,2011,Adjumani,3.24195,31.78228,0,0,0,3.3,13,0.433333333
1645,2011,Adjumani,3.18857,31.76612,0,0,3,3.3,24,0.8
1646,2011,Adjumani,3.14135,31.73172,0,0,3,6.7,96,3.2
1647,2011,Adjumani,3.23517,31.7405,0,0,0,0,30,1
1648,2011,Adjumani,3.27007,31.66152,2,33.3,0,0,5,0.166666667
1649,2011,Adjumani,3.328,31.69603,3,16.7,3,0,6,0.2
1650,2011,Adjumani,3.36748,31.70193,0,0,3,3.3,5,0.166666667
1651,2011,Adjumani,3.40102,31.671,2,26.7,0,0,3,0.1
1652,2011,Adjumani,3.37052,31.76115,0,0,0,0,5,0.166666667
1653,2011,Adjumani,3.40965,31.78378,0,0,0,0,11,0.366666667
1654,2011,Adjumani,3.47097,31.80055,0,0,0,0,46,1.533333333
1655,2011,Adjumani,3.34483,31.80435,0,0,0,0,21,0.7
1656,2011,Adjumani,3.35823,31.8795,0,0,0,0,20,0.666666667
1657,2011,Adjumani,3.38672,31.94213,0,0,3,20,6,0.2
1658,2011,Adjumani,3.4291,31.99472,0,0,3,6.7,12,0.4
1659,2011,Adjumani,3.50927,31.99082,2.9,33.3,2.9,33.3,5,0.166666667
1660,2011,Adjumani,3.36727,31.00073,0,0,0,0,13,0.433333333
1661,2011,Adjumani,3.33115,31.98573,0,0,2,3.3,17,0.566666667
1662,2011,Amolatar,1.70243,32.94978,2,23.3,0,0,7,0.233333333
1663,2011,Amolatar,1.75371,32.91742,2,56.7,2,3.3,51,1.7
1664,2011,Amolatar,1.68568,32.88478,2,3.3,3.26,90,51,1.7
1665,2011,Amolatar,1.63507,32.82586,0,0,0,0,53,1.766666667
1666,2011,Amolatar,1.62397,32.77605,2,80,2,3.3,268,8.933333333
1667,2011,Amolatar,1.58205,32.71446,0,0,3,86.7,130,4.333333333
1668,2011,Amolatar,1.52182,32.68298,2,93.3,0,0,6,0.2
1669,2011,Amolatar,1.50434,32.63504,0,0,0,0,36,1.2
1670,2011,Amolatar,1.50654,32.59414,2.1,43.3,0,0,258,8.6
1671,2011,Amolatar,1.56345,32.67421,2,70,0,0,9,0.3
1672,2011,Amolatar,1.64572,32.68495,2,100,0,0,115,3.833333333
1673,2011,Amolatar,1.66824,32.72065,2,3.3,0,0,91,3.033333333
1674,2011,Amolatar,1.69145,32.75938,2,100,0,0,32,1.066666667
1675,2011,Amolatar,1.65457,32.80191,2,100,0,0,15,0.5
1676,2011,Amolatar,1.60341,32.8469,2,93.3,2.05,63.3,40,1.333333333
1677,2011,Amolatar,1.54944,32.80607,2,96.7,0,0,18,0.6
1678,2011,Amolatar,1.58195,32.88744,2,96.7,0,0,293,9.766666667
1679,2011,Amolatar,1.02261,32.92229,2,10,0,0,8,0.266666667
1680,2011,Amolatar,1.5985,32.9403,0,0,3.5,100,25,0.833333333
1681,2011,Amolatar,1.55423,32.95247,0,0,2.4,16.7,69,2.3
1682,2011,Apac,2.2253,32.80369,0,0,2,6.7,20,0.666666667
1683,2011,Apac,2.17223,32.23776,2,13.3,3,6.7,2,0.066666667
1684,2011,Apac,2.08721,32.68715,0,0,0,0,0,0
1685,2011,Apac,2.0885,32.65003,0,0,2,6.7,0,0
1686,2011,Apac,2.09032,32.55052,0,0,3.13,100,0,0
1687,2011,Apac,2.0758,32.51311,0,0,2.57,23.3,0,0
1688,2011,Apac,1.9723,32.61935,0,0,0,0,0,0
1689,2011,Apac,1.96551,32.61294,2,6.7,2,6.7,0,0
1690,2011,Apac,2.04426,32.74737,0,0,2,16.7,46,1.533333333
1691,2011,Apac,2.11112,32.77383,0,0,0,0,10,0.333333333
1692,2011,Apac,2.10509,32.82832,0,0,0,0,0,0
1693,2011,Apac,2.02542,32.88345,0,0,2,100,0,0
1694,2011,Apac,1.97252,32.84245,2,3.3,0,0,12,0.4
1695,2011,Apac,1.88826,32.86922,2,13.3,0,0,0,0
1696,2011,Apac,1.88062,32.81777,2,33.3,2,6.7,18,0.6
1697,2011,Apac,1.89572,32.7832,2,6.7,2,6.7,0,0
1698,2011,Apac,1.97931,32.72926,0,0,4,100,48,1.6
1699,2011,Apac,1.96165,32.69741,0,0,2,10,48,1.6
1700,2011,Apac,1.88734,32.67376,2,20,0,100,0,0
1701,2011,Apac,2.00504,32.75868,0,0,2,16.7,119,3.966666667
1702,2011,Arua,2.95092,30.91438,0,0,2.86,46.7,28,0.933333333
1703,2011,Arua,2.89655,30.9076,0,0,3.56,53.3,15,0.5
1704,2011,Arua,2.89067,30.90747,0,0,0,0,23,0.766666667
1705,2011,Arua,2.74418,30.85025,0,0,3.67,10,3,0.1
1706,2011,Arua,2.69298,30.85447,0,0,2,3.3,13,0.433333333
1707,2011,Arua,2.54712,30.89073,0,0,0,0,9,0.3
1708,2011,Arua,2.73317,30.95278,0,0,3.05,66.7,2,0.066666667
1709,2011,Arua,2.79002,30.97978,0,0,0,0,2,0.066666667
1710,2011,Arua,2.76502,31.04237,0,0,0,0,4,0.133333333
1711,2011,Arua,2.93552,30.95842,0,0,0,0,14,0.466666667
1712,2011,Arua,3.10143,30.98448,0,0,3,6.7,5,0.166666667
1713,2011,Arua,3.08017,31.05043,2,40,0,0,12,0.4
1714,2011,Arua,3.0515,31.12868,0,0,0,0,6,0.2
1715,2011,Arua,2.88045,31.24617,2,43.3,2,6.7,11,0.366666667
1716,2011,Arua,2.97648,31.33265,2.1,86.7,0,0,49,1.633333333
1717,2011,Arua,3.12973,31.25485,2,86.7,0,0,32,1.066666667
1718,2011,Arua,3.229,31.28027,2,50,0,0,7,0.233333333
1719,2011,Arua,3.26492,31.2509,2,46.7,2,3.3,14,0.466666667
1720,2011,Arua,3.29312,31.19307,0,0,0,0,12,0.4
1721,2011,Arua,3.28753,31.16158,2,16.7,0,0,15,0.5
1722,2011,Bugiri,0.45596,33.63668,2.6,80,2.5,6.7,30,1
1723,2011,Bugiri,0.4345,33.69114,2.9,43.3,2.75,13.3,48,1.6
1724,2011,Bugiri,0.42359,33.72792,3,80,3,30,594,19.8
1725,2011,Bugiri,0.3562,33.70688,3,96.7,2.93,46.7,2,0.066666667
1726,2011,Bugiri,0.58677,33.72636,2.9,100,0,0,115,3.833333333
1727,2011,Bugiri,0.6165,33.67843,2.9,50,2.77,43.3,68,2.266666667
1728,2011,Bugiri,0.54807,33.67291,2.9,53.3,3,40,82,2.733333333
1729,2011,Bugiri,0.5335,33.65171,2.9,66.7,2.89,30,32,1.066666667
1730,2011,Bugiri,0.48948,33.63852,2,13.3,0,0,29,0.966666667
1731,2011,Bugiri,0.44696,33.76012,2.7,63.3,2.6,16.7,19,0.633333333
1732,2011,Bugiri,0.40289,33.786,2.9,73.3,0,0,186,6.2
1733,2011,Bugiri,0.36346,33.84991,2.7,23.3,3,3.3,76,2.533333333
1734,2011,Bugiri,0.30632,33.88189,3,100,3,13.3,111,3.7
1735,2011,Bugiri,0.59525,33.73968,3,73.3,2.67,30,37,1.233333333
1736,2011,Bugiri,0.66969,33.72499,2.1,40,0,0,84,2.8
1737,2011,Bugiri,0.59598,33.79655,0,0,3,6.7,58,1.933333333
1738,2011,Bugiri,0.64747,33.8203,3,86.7,3,10,41,1.366666667
1739,2011,Bugiri,0.61167,33.84867,3,3.3,2.75,13.3,9,0.3
1740,2011,Bugiri,0.56618,33.84056,2,60,2.25,13.3,1149,38.3
1741,2011,Bugiri,0.58622,33.89886,2.9,80,3,30,955,31.83333333
1742,2011,Buliisa,1.73509,31.46792,0,0,3,20,22,0.733333333
1743,2011,Buliisa,1.74545,31.43552,0,0,0,0,71,2.366666667
1744,2011,Buliisa,1.75895,31.42289,0,0,0,0,29,0.966666667
1745,2011,Buliisa,1.75179,31.44454,0,0,2.64,46.7,34,1.133333333
1746,2011,Buliisa,1.73788,31.44976,2,6.7,2,3.3,298,9.933333333
1747,2011,Buliisa,2.08289,31.48654,0,0,2.67,30,28,0.933333333
1748,2011,Buliisa,2.09649,31.50237,0,0,2.83,40,426,14.2
1749,2011,Buliisa,2.13404,31.50561,2.3,13.3,2.86,23.3,511,17.03333333
1750,2011,Buliisa,2.15114,31.53499,0,0,2.6,100,19,0.633333333
1751,2011,Buliisa,2.15635,31.49473,0,0,2.63,26.7,48,1.6
1752,2011,Buliisa,2.18584,31.53117,0,0,3,3.3,100,3.333333333
1753,2011,Buliisa,2.18912,31.52009,0,0,2.83,20,65,2.166666667
1754,2011,Buliisa,2.22278,31.50971,0,0,3.42,40,18,0.6
1755,2011,Buliisa,2.20363,31.48466,0,0,2.5,26.7,491,16.36666667
1756,2011,Buliisa,2.16333,31.49428,0,0,2.71,56.7,209,6.966666667
1757,2011,Buliisa,1.73347,31.42538,0,0,2,3.3,30,1
1758,2011,Buliisa,1.7145,31.41051,0,0,0,0,75,2.5
1759,2011,Buliisa,1.74628,31.40919,0,0,0,0,296,9.866666667
1760,2011,Buliisa,1.74512,31.39696,2,16.7,2.91,36.7,321,10.7
1761,2011,Buliisa,1.77208,31.38507,2.3,13.3,3.18,36.7,9,0.3
1762,2011,Bushenyi,0.915,30.13861,0,0,2.16,56.7,18,0.6
1763,2011,Bushenyi,0.64778,30.29806,0,0,2,3.3,20,0.666666667
1764,2011,Bushenyi,0.69139,30.17306,0,0,0,0,2,0.066666667
1765,2011,Bushenyi,0.76861,31.19472,0,0,2.67,20,96,3.2
1766,2011,Bushenyi,0.71139,30.32,0,0,0,0,3,0.1
1767,2011,Bushenyi,0.8275,30.22056,0,0,3.3,33.3,15,0.5
1768,2011,Bushenyi,0.68639,31.28944,0,0,4,3.3,6,0.2
1769,2011,Bushenyi,0.72194,30.31028,0,0,0,0,15,0.5
1770,2011,Bushenyi,0.49083,30.28222,0,0,2,3.3,286,9.533333333
1771,2011,Bushenyi,0.66222,30.34278,0,0,4,6.7,69,2.3
1772,2011,Bushenyi,0.26194,30.15333,0,0,2.38,26.7,1,0.033333333
1773,2011,Bushenyi,0.25944,30.18667,0,0,2.67,10,37,1.233333333
1774,2011,Bushenyi,0.22611,30.11056,0,0,3.13,26.7,29,0.966666667
1775,2011,Bushenyi,0.35528,30.1375,0,0,2.75,13.3,11,0.366666667
1776,2011,Bushenyi,0.19083,30.27889,0,0,3.08,43.3,274,9.133333333
1777,2011,Bushenyi,0.24139,30.19778,0,0,3.19,86.7,8,0.266666667
1778,2011,Bushenyi,0.34861,30.15167,0,0,3.76,56.7,6,0.2
1779,2011,Bushenyi,0.28972,30.20972,0,0,2.88,23.3,35,1.166666667
1780,2011,Bushenyi,0.36722,30.10472,0,0,2.5,16.7,13,0.433333333
1781,2011,Bushenyi,0.34,30.11361,0,0,2.5,26.7,80,2.666666667
1782,2011,Busia,0.45298,34.08575,0,0,2.89,60,198,6.6
1783,2011,Busia,0.40422,34.09064,2.4,76.7,2.6,16.7,370,12.33333333
1784,2011,Busia,0.35536,34.07024,3.1,100,3.13,16.7,37,1.233333333
1785,2011,Busia,0.3235,34.04866,0,0,3,36.7,102,3.4
1786,2011,Busia,0.29371,34.01622,2,70,0,0,1521,50.7
1787,2011,Busia,0.25067,33.9909,3,83.3,3,16.7,889,29.63333333
1788,2011,Busia,0.26906,33.95358,3,100,3,70,1091,36.36666667
1789,2011,Busia,0.3814,34.03101,2.8,86.7,2.9,33.3,1003,33.43333333
1790,2011,Busia,0.47399,33.04926,2.9,60,3,40,13,0.433333333
1791,2011,Busia,0.50257,33.98892,2.8,43.3,2.8,16.7,151,5.033333333
1792,2011,Busia,0.52042,33.95156,2.8,20,0,0,135,4.5
1793,2011,Busia,0.47738,33.9163,2.8,76.7,3,20,71,2.366666667
1794,2011,Busia,0.47255,33.96222,0,0,2.96,80,78,2.6
1795,2011,Busia,0.45511,33.92447,3,13.3,2,83.3,172,5.733333333
1796,2011,Busia,0.42256,33.98989,0,0,3.07,46.7,532,17.73333333
1797,2011,Busia,0.39416,33.95769,3,100,2.65,56.7,152,5.066666667
1798,2011,Busia,0.48299,34.09561,2.3,30,0,0,13,0.433333333
1799,2011,Busia,0.54575,34.12698,0,0,0,0,5,0.166666667
1800,2011,Busia,0.5648,34.08016,3,3.3,3,13.3,198,6.6
1801,2011,Busia,0.52671,34.06223,3,16.7,3,16.7,177,5.9
1802,2011,Gulu,3.25299,32.35865,0,0,0,0,0,0
1803,2011,Gulu,3.14048,32.36691,0,0,0,0,0,0
1804,2011,Gulu,2.81151,32.331,0,0,0,0,21,0.7
1805,2011,Gulu,2.869,32.41417,0,0,3.52,90,0,0
1806,2011,Gulu,2.90796,32.46615,0,0,0,0,0,0
1807,2011,Gulu,2.92524,32.52189,0,0,3,66.7,0,0
1808,2011,Gulu,2.95211,32.57305,0,0,2.23,86.7,0,0
1809,2011,Gulu,2.95824,32.46344,0,0,3.37,100,0,0
1810,2011,Gulu,2.93693,32.43455,0,0,0,0,0,0
1811,2011,Gulu,2.97563,32.38956,0,0,0,0,0,0
1812,2011,Gulu,3.01056,32.33234,0,0,3.43,100,0,0
1813,2011,Gulu,2.98274,32.3054,0,0,0,0,0,0
1814,2011,Gulu,2.9065,32.29758,0,0,2,10,0,0
1815,2011,Gulu,2.8543,32.28173,0,0,0,0,0,0
1816,2011,Gulu,2.76858,32.23226,0,0,0,0,0,0
1817,2011,Gulu,2.83637,32.16787,0,0,2.57,100,0,0
1818,2011,Gulu,2.80878,32.1544,0,0,3.37,56.7,0,0
1819,2011,Gulu,2.70379,32.31396,0,0,2.43,100,0,0
1820,2011,Gulu,2.63615,32.33087,0,0,2,93.3,0,0
1821,2011,Gulu,2.58598,32.35015,0,0,2,16.7,0,0
1822,2011,Hoima,1.7041,31.36962,2.1,70,2,3.3,20,0.666666667
1823,2011,Hoima,1.68188,31.32688,2.7,23.3,3.21,50,88,2.933333333
1824,2011,Hoima,1.6134,31.31688,0,0,2.6,16.7,182,6.066666667
1825,2011,Hoima,1.62472,31.34498,0,0,0,0,257,8.566666667
1826,2011,Hoima,1.56374,31.32002,0,0,3,23.3,36,1.2
1827,2011,Hoima,1.49872,31.35217,0,0,3.42,43.3,18,0.6
1828,2011,Hoima,1.42443,31.38182,0,0,2,3.3,24,0.8
1829,2011,Hoima,1.40614,31.40875,3,6.7,2,23.3,17,0.566666667
1830,2011,Hoima,1.42936,31.41957,2,13.3,0,0,6,0.2
1831,2011,Hoima,1.44482,31.42924,0,0,2.73,100,65,2.166666667
1832,2011,Hoima,1.44212,31.4982,0,0,3,16.7,4,0.133333333
1833,2011,Hoima,1.46239,31.46673,0,0,3,13.3,3,0.1
1834,2011,Hoima,1.49708,31.49325,0,0,0,0,25,0.833333333
1835,2011,Hoima,1.38385,31.3288,2,13.3,3.5,0,10,0.333333333
1836,2011,Hoima,1.33368,31.31215,0,0,0,0,34,1.133333333
1837,2011,Hoima,1.2533,31.29769,0,0,0,0,48,1.6
1838,2011,Hoima,1.24063,31.26297,0,0,2,3.3,34,1.133333333
1839,2011,Hoima,1.03217,31.20964,0,0,0,0,12,0.4
1840,2011,Hoima,1.3043,31.16014,0,0,2.93,93.3,11,0.366666667
1841,2011,Hoima,1.17244,31.02842,2,60,0,0,6,0.2
1842,2011,Iganga,0.89889,33.33892,2.3,100,0,0,730,24.33333333
1843,2011,Iganga,0.8184,33.29292,2.3,53.3,0,0,339,11.3
1844,2011,Iganga,0.69961,33.36406,2.3,93.3,0,0,69,2.3
1845,2011,Iganga,0.59567,33.51408,2,100,0,0,255,8.5
1846,2011,Iganga,0.56759,33.57529,2,3.3,2.87,50,6,0.2
1847,2011,Iganga,0.61276,33.60639,2.2,70,0,0,214,7.133333333
1848,2011,Iganga,0.70023,33.63442,2.4,43.3,2.96,93.3,223,7.433333333
1849,2011,Iganga,0.76583,33.61566,2.3,100,0,0,68,2.266666667
1850,2011,Iganga,0.68129,33.54173,2,86.7,0,0,34,1.133333333
1851,2011,Iganga,0.72228,33.49948,2.2,86.7,2.75,40,18,0.6
1852,2011,Iganga,0.78267,33.47672,2.1,100,0,0,281,9.366666667
1853,2011,Iganga,0.76327,33.46456,2.2,100,0,0,120,4
1854,2011,Iganga,0.55485,33.49237,2,96.7,0,0,1510,50.33333333
1855,2011,Iganga,0.58793,33.46088,2.1,100,0,0,62,2.066666667
1856,2011,Iganga,0.56761,33.41668,2.1,90,0,0,741,24.7
1857,2011,Iganga,0.64607,33.53711,2.4,50,0,0,7,0.233333333
1858,2011,Iganga,0.8274,33.69006,2.1,86.7,0,0,280,9.333333333
1859,2011,Iganga,0.74629,33.6845,2.1,86.7,2,3.3,65,2.166666667
1860,2011,Iganga,0.88287,33.67276,2,36.7,0,0,8,0.266666667
1861,2011,Iganga,0.89355,33.72589,2.2,63.3,2.76,83.3,64,2.133333333
1862,2011,Kaberamaido,0.70194,30.30444,0,0,2.75,26.7,0,0
1863,2011,Kaberamaido,0.63139,30.31,0,0,0,0,2,0.066666667
1864,2011,Kaberamaido,0.63139,32.31028,0,0,3,53.3,22,0.733333333
1865,2011,Kaberamaido,0.59333,30.30917,0,0,3.33,40,21,0.7
1866,2011,Kaberamaido,0.51194,30.32833,2.1,33.3,0,0,25,0.833333333
1867,2011,Kaberamaido,0.54611,30.38417,2,30,3.13,53.3,25,0.833333333
1868,2011,Kaberamaido,0.785,31.32417,2,53.3,0,0,20,0.666666667
1869,2011,Kaberamaido,0.77139,30.295,0,0,3.47,100,8,0.266666667
1870,2011,Kaberamaido,0.73472,30.285,0,0,0,0,11,0.366666667
1871,2011,Kaberamaido,0.63028,30.23528,2,66.7,2,3.3,11,0.366666667
1872,2011,Kaberamaido,0.69306,30.30778,0,0,2.83,20,24,0.8
1873,2011,Kaberamaido,0.69556,30.22,0,0,0,0,26,0.866666667
1874,2011,Kaberamaido,0.68944,30.23417,0,0,0,0,7,0.233333333
1875,2011,Kaberamaido,0.72306,30.28694,0,0,0,0,7,0.233333333
1876,2011,Kaberamaido,0.74083,30.42389,0,0,3,6.7,0,0
1877,2011,Kaberamaido,0.83417,30.30583,2,100,0,0,98,3.266666667
1878,2011,Kaberamaido,0.79222,30.37056,2,76.7,0,0,234,7.8
1879,2011,Kaberamaido,0.84833,30.42194,0,0,0,0,119,3.966666667
1880,2011,Kaberamaido,0.7825,30.39694,2.1,66.7,3,40,21,0.7
1881,2011,Kaberamaido,0.89611,30.43222,0,0,2.82,36.7,13,0.433333333
1882,2011,Kabarole,1.83691,33.42582,2,3.3,3,23.3,18,0.6
1883,2011,Kabarole,1.8403,33.36753,0,0,2.5,0,55,1.833333333
1884,2011,Kabarole,1.73742,33.30859,0,0,0,0,118,3.933333333
1885,2011,Kabarole,1.73505,33.25256,0,0,3.17,20,9,0.3
1886,2011,Kabarole,1.7579,33.16673,0,0,0,0,8,0.266666667
1887,2011,Kabarole,1.82475,33.16692,0,0,3.5,13.3,7,0.233333333
1888,2011,Kabarole,1.87606,33.17417,0,0,3,3.3,13,0.433333333
1889,2011,Kabarole,1.86807,33.27301,0,0,0,0,22,0.733333333
1890,2011,Kabarole,1.82643,33.21598,0,0,2.09,36.7,84,2.8
1891,2011,Kabarole,1.81877,33.33144,0,0,3.5,6.7,132,4.4
1892,2011,Kabarole,1.8424,33.29951,0,0,3.13,26.7,89,2.966666667
1893,2011,Kabarole,1.93141,33.31981,0,0,3.22,30,21,0.7
1894,2011,Kabarole,1.965,33.31768,0,0,4,13.3,4,0.133333333
1895,2011,Kabarole,2.00422,33.3419,0,0,2.86,20,18,0.6
1896,2011,Kabarole,2.03148,33.38361,0,0,4.75,13.3,4,0.133333333
1897,2011,Kabarole,1.6954,33.02348,0,0,3.25,13.3,8,0.266666667
1898,2011,Kabarole,1.68861,33.0774,0,0,3.47,100,6,0.2
1899,2011,Kabarole,1.72032,33.13027,0,0,3.29,93.3,240,8
1900,2011,Kabarole,1.66676,33.01429,0,0,3,10,6,0.2
1901,2011,Kabarole,1.62604,33.00193,0,0,3.5,13.3,21,0.7
1902,2011,Kamuli,0.928,33.09407,2.5,100,0,0,1209,40.3
1903,2011,Kamuli,0.96263,33.02084,2,100,0,0,272,9.066666667
1904,2011,Kamuli,1.0399,33.02025,2.1,100,3,3.3,122,4.066666667
1905,2011,Kamuli,1.02322,33.08147,2.1,100,0,0,341,11.36666667
1906,2011,Kamuli,1.15269,33.08102,2.1,100,0,0,392,13.06666667
1907,2011,Kamuli,1.23662,33.04989,0,0,2.92,43.3,549,18.3
1908,2011,Kamuli,1.26378,33.08667,2.3,93.3,2,3.3,67,2.233333333
1909,2011,Kamuli,1.01276,33.17649,2.2,100,0,0,483,16.1
1910,2011,Kamuli,1.09623,33.16903,2.6,100,0,0,1099,36.63333333
1911,2011,Kamuli,1.09352,33.21832,2.8,100,3,3.3,621,20.7
1912,2011,Kamuli,1.22539,33.30325,2,100,2.05,63.3,263,8.766666667
1913,2011,Kamuli,1.2066,33.39124,2.3,100,3,3.3,454,15.13333333
1914,2011,Kamuli,1.10818,33.4079,2.1,100,0,0,178,5.933333333
1915,2011,Kamuli,1.0429,33.43257,2.1,100,0,0,281,9.366666667
1916,2011,Kamuli,0.92095,33.43284,2.4,100,0,0,1235,41.16666667
1917,2011,Kamuli,0.92113,33.5059,2.3,100,0,0,108,3.6
1918,2011,Kamuli,0.85716,33.10573,2.2,100,0,0,568,18.93333333
1919,2011,Kamuli,0.74027,33.16071,2.5,73.3,0,0,160,5.333333333
1920,2011,Kamuli,0.76635,33.2211,2.1,93.3,3,3.3,321,10.7
1921,2011,Kamuli,0.84435,33.25572,2.5,100,0,0,625,20.83333333
1922,2011,Kasese,0.06917,29.94083,2,90,0,0,987,32.9
1923,2011,Kasese,0.15333,30.01778,2,76.7,2,3.3,731,24.36666667
1924,2011,Kasese,0.13694,29.98139,0,0,2.5,0,21,0.7
1925,2011,Kasese,0.08908,29.85169,0,0,2.91,36.7,55,1.833333333
1926,2011,Kasese,0.23083,30.05667,2.7,20,0,0,49,1.633333333
1927,2011,Kasese,0.12111,30.04111,2,93.3,0,0,28,0.933333333
1928,2011,Kasese,0.11861,30.02139,0,0,3.06,53.3,88,2.933333333
1929,2011,Kasese,0.02083,30.07833,2,43.3,2,3.3,416,13.86666667
1930,2011,Kasese,0.22167,30.13028,2,100,0,0,21,0.7
1931,2011,Kasese,0.24639,30.08806,0,0,3.59,56.7,41,1.366666667
1932,2011,Kasese,0.36611,30.57,2.1,100,0,0,43,1.433333333
1933,2011,Kasese,0.35694,30.21306,2,6.7,0,0,13,0.433333333
1934,2011,Kasese,0.44917,30.29806,2,100,0,0,56,1.866666667
1935,2011,Kasese,0.39778,30.28083,0,0,0,0,62,2.066666667
1936,2011,Kasese,0.4625,30.17611,0,0,3,3.3,103,3.433333333
1937,2011,Kasese,0.47528,30.24361,0,0,3.14,46.7,15,0.5
1938,2011,Kasese,0.51528,30.20528,2.1,30,0,0,278,9.266666667
1939,2011,Kasese,0.41722,30.32361,2,43.3,0,0,59,1.966666667
1940,2011,Kasese,0.46306,30.22667,2,30,0,0,49,1.633333333
1941,2011,Kasese,0.395,30.16917,0,0,3.9,33.3,58,1.933333333
1942,2011,Katakwi,1.95961,33.63643,0,0,3.5,13.3,5,0.166666667
1943,2011,Katakwi,2.00745,33.64087,0,0,0,0,11,0.366666667
1944,2011,Katakwi,2.05259,33.60024,2,16.7,0,0,3,0.1
1945,2011,Katakwi,2.11304,33.60085,0,0,4,10,7,0.233333333
1946,2011,Katakwi,2.17231,33.60893,0,0,0,0,0,0
1947,2011,Katakwi,2.19875,33.61997,0,0,0,0,1,0.033333333
1948,2011,Katakwi,2.18268,33.72375,0,0,3.33,10,5,0.166666667
1949,2011,Katakwi,2.15624,33.72538,0,0,0,0,0,0
1950,2011,Katakwi,2.00669,33.6675,2,83.3,0,0,28,0.933333333
1951,2011,Katakwi,1.87722,33.75418,2.7,76.7,0,0,0,0
1952,2011,Katakwi,1.93048,33.96458,0,0,2.9,33.3,15,0.5
1953,2011,Katakwi,1.98901,33.96581,0,0,3.25,20,3,0.1
1954,2011,Katakwi,2.05477,34.01646,2,16.7,0,0,26,0.866666667
1955,2011,Katakwi,2.05843,34.05783,0,0,3.08,86.7,19,0.633333333
